Date,Item,Quantity,Amount,Status
2026-04-28 17:00:30.275192,CB XXL JUMBO 60,2.0,Rs 5100.00,#13379
2026-04-28 17:00:30.275192,CB L JUMBO 80,4.0,Rs 10200.00,#13379
2026-04-28 17:00:30.275192,CB M JUMBO 88,3.0,Rs 7650.00,#13379
2026-04-28 17:00:30.275192,CB XL MEGA 58,2.0,Rs 4100.00,#13379
2026-04-28 17:00:30.275192,CB S JUMBO 96,2.0,Rs 5100.00,#13379
2026-04-28 17:00:30.275192,CB L ECONOMY 40,2.0,Rs 2700.00,#13379
2026-04-28 17:00:30.275192,CB XL ECONOMY 36,2.0,Rs 2700.00,#13379
2026-04-28 17:00:30.275192,CB XXL ECONOMY 30,3.0,Rs 4050.00,#13379
2026-04-28 17:00:30.275192,CB NB ECONOMY 52,2.0,Rs 2600.00,#13379
2026-04-28 16:56:42.978316,CB XL JUMBO 72,1.0,Rs 2550.00,#13378
2026-04-28 16:48:35.690853,SA FAN AC DC,1.0,Rs 7500.00,#13377
2026-04-28 16:43:23.487727,CB L JUMBO 80,2.0,Rs 5100.00,#13376
2026-04-28 16:43:23.487727,LANGOOT SOFT WET WIPES,4.0,Rs 400.00,#13376
2026-04-28 16:43:23.487727,MOTHER CARE GO RASH POWDER,1.0,Rs 480.00,#13376
2026-04-28 16:40:53.106714,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13375
2026-04-28 16:29:06.940851,arman cooler supply,1.0,Rs 1800.00,#13374
2026-04-28 16:22:50.612727,MORTEIN MACHINE,2.0,Rs 1140.00,#13373
2026-04-28 16:19:47.078014,ZB POWER 30AMP CONTROLLER,1.0,Rs 1600.00,#13372
2026-04-28 16:17:43.831478,ENTIRE FAN,1.0,Rs 7000.00,#13371
2026-04-28 16:17:43.831478,OCCARINA PADESTAL,1.0,Rs 5300.00,#13371
2026-04-28 16:16:06.603100,HT DC LIGHT S4,1.0,Rs 150.00,#13370
2026-04-28 16:16:06.603100,ZS BABA 10AMP CHARGER,1.0,Rs 1500.00,#13370
2026-04-28 16:16:06.603100,DP STUDY LAMP LED666,1.0,Rs 1150.00,#13370
2026-04-28 16:14:49.751524,SD8672 FLASHLIGHT,1.0,Rs 250.00,#13369
2026-04-28 16:12:04.232255,MILAT INSECT KILLER 813 BULB,2.0,Rs 700.00,#13368
2026-04-28 16:07:38.910852,ELECTRONIC KITCHEN SCALE ORG SF400,1.0,Rs 1000.00,#13367
2026-04-28 15:54:15.393702,DC MOTOR 775,1.0,Rs 450.00,#13366
2026-04-28 15:43:59.311671,MILAT INSECT KILLER 813 BULB,1.0,Rs 350.00,#13365
2026-04-28 15:39:06.279795,BALINO MOTOR shibo,1.0,Rs 1200.00,#13364
2026-04-28 15:39:06.279795,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13364
2026-04-28 15:27:51.299683,MILAT INSECT KILLER 813 BULB,1.0,Rs 350.00,#13363
2026-04-28 15:15:05.225933,LONG BATTERY 12V5A,1.0,Rs 2800.00,#13362
2026-04-28 15:12:47.562849,GOOD BABY L,1.0,Rs 1650.00,#13361
2026-04-28 15:07:59.175556,CB XL MEGA 58,1.0,Rs 2050.00,#13360
2026-04-28 15:05:01.914751,CRI CRI RACKET,1.0,Rs 1700.00,#13359
2026-04-28 15:03:59.550576,CB NB ECONOMY 52,1.0,Rs 1350.00,#13357
2026-04-28 15:03:59.197007,GT DC BULB 15W,1.0,Rs 220.00,#13358
2026-04-28 15:03:59.197007,PIN TO SHOO HOLDER,1.0,Rs 50.00,#13358
2026-04-28 15:02:43.581827,AL SHEIKH FAN AC DC,1.0,Rs 9000.00,#13356
2026-04-28 15:02:41.162844,LED CHARGING BULB FAE-3920,1.0,Rs 950.00,#13355
2026-04-28 15:00:07.753639,BEN10 TISSUE,1.0,Rs 150.00,#13354
2026-04-28 15:00:07.753639,ROSE PETAL POPUP TISSUE,1.0,Rs 240.00,#13354
2026-04-28 14:57:45.003361,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13353
2026-04-28 14:53:09.133264,LED EMERGENCY BULB 005,1.0,Rs 1400.00,#13352
2026-04-28 14:47:52.206723,ZB POWER CONTROLLER 30A,1.0,Rs 1500.00,#13351
2026-04-28 14:47:30.769299,OLIVIA COLOR 03,1.0,Rs 250.00,#13350
2026-04-28 14:47:30.769299,dumyyyyyyyyyyyyyy,3.0,Rs 210.00,#13350
2026-04-28 14:47:30.769299,KINGTOX INSECT SPRAY,4.0,Rs 1520.00,#13350
2026-04-28 14:47:30.769299,NOSE STRIP VEET 5PC S,1.0,Rs 680.00,#13350
2026-04-28 14:47:30.769299,PANASONIC AA ORG,2.0,Rs 500.00,#13350
2026-04-28 14:47:30.769299,dumy 32,1.0,Rs 60.00,#13350
2026-04-28 14:44:49.584963,VERY SECRET EMOTION PERFUME,1.0,Rs 2300.00,#13349
2026-04-28 14:43:08.472423,OVAL SKIN POLISH 300ML,1.0,Rs 430.00,#13348
2026-04-28 14:42:58.222451,CB M ECONOMY 44,1.0,Rs 1350.00,#13347
2026-04-28 14:37:22.932497,UNIPEC BATTERY 4V0.8AH,8.0,Rs 1240.00,#13346
2026-04-28 14:37:22.932497,LIDO BATTERY 6V7AH,1.0,Rs 2450.00,#13346
2026-04-28 14:26:30.808470,OUD UL QALB ATTAR,1.0,Rs 350.00,#13345
2026-04-28 14:26:30.808470,HAMME ALMOND OIL 200ML,1.0,Rs 420.00,#13345
2026-04-28 14:22:47.733080,BALINO MOTOR shibo,1.0,Rs 1200.00,#13344
2026-04-28 14:21:44.712933,PAK MUGHAL SOCKET 108,2.0,Rs 100.00,#13343
2026-04-28 14:21:44.712933,ZB POWER CONTROLER 60AMP,1.0,Rs 3300.00,#13343
2026-04-28 14:20:34.876052,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13342
2026-04-28 14:20:34.876052,BALINO MOTOR shibo,1.0,Rs 1200.00,#13342
2026-04-28 14:20:34.876052,OTO DC PAR 3 WALA,1.0,Rs 200.00,#13342
2026-04-28 14:20:34.876052,COOLER SUPPLY L,1.0,Rs 1400.00,#13342
2026-04-28 14:12:26.877724,DUMY PRODUCT 2,1.0,Rs 7400.00,#13341
2026-04-28 14:11:56.408664,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13340
2026-04-28 14:03:52.816843,HEXA UPS 12V,1.0,Rs 34000.00,#13339
2026-04-28 13:56:14.948589,HEXA UPS 12V,1.0,Rs 34000.00,#13338
2026-04-28 13:55:50.892411,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13337
2026-04-28 13:49:14.228355,SMART CARE ADULT M 10,4.0,Rs 3600.00,#13336
2026-04-28 13:44:13.790828,DINGLING CELL 3.7V,1.0,Rs 320.00,#13335
2026-04-28 13:44:13.790828,GEEPASS CHARGER 1.5V TO 12V,1.0,Rs 250.00,#13335
2026-04-28 13:39:27.968973,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13334
2026-04-28 13:34:19.340332,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13333
2026-04-28 13:28:35.965313,CB L JUMBO 80,1.0,Rs 2550.00,#13332
2026-04-28 13:24:45.758340,SA FAN 30W,1.0,Rs 9500.00,#13331
2026-04-28 13:21:53.309123,NEW VINTAGE T9,1.0,Rs 1300.00,#13330
2026-04-28 13:21:21.668500,USB DESKTOP FAN,2.0,Rs 1900.00,#13329
2026-04-28 13:17:28.855999,BLACK COBRA SPRAY,1.0,Rs 380.00,#13328
2026-04-28 13:12:59.934414,HT DC LIGHT S4,5.0,Rs 750.00,#13326
2026-04-28 13:12:59.934414,CRI CRI RACKET,1.0,Rs 1700.00,#13326
2026-04-28 13:12:59.934414,ZB POWER CONTROLLER 30A,1.0,Rs 1500.00,#13326
2026-04-28 13:12:59.934414,SOLAR LED LIGHT IP66,1.0,Rs 2100.00,#13326
2026-04-28 13:12:59.934414,HT LIGHTS S11,1.0,Rs 340.00,#13326
2026-04-28 13:12:59.934414,COOLER SUPPLY L,1.0,Rs 1400.00,#13326
2026-04-28 13:12:59.934414,DC COOLER STAND,3.0,Rs 600.00,#13326
2026-04-28 13:11:14.293499,GOOD BABY L,2.0,Rs 3300.00,#13325
2026-04-28 12:54:16.076500,ZB POWER CONTROLER 60AMP,1.0,Rs 3300.00,#13324
2026-04-28 12:53:13.228901,HOMEAXE 20AMP CHARGER,1.0,Rs 2600.00,#13323
2026-04-28 12:50:24.559080,DC MOVING MOTOR,1.0,Rs 200.00,#13322
2026-04-28 12:50:24.559080,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13322
2026-04-28 12:47:41.480999,OTO PAR  5 WALA,1.0,Rs 200.00,#13321
2026-04-28 12:47:41.480999,DC MOVING MOTOR,1.0,Rs 200.00,#13321
2026-04-28 12:47:32.903370,baleno motor,1.0,Rs 1200.00,#13320
2026-04-28 12:46:46.824749,LIONQIYU LOCK 25MM,2.0,Rs 180.00,#13319
2026-04-28 12:46:46.824749,TREET PLATINUM TOWER BLADE,2.0,Rs 180.00,#13319
2026-04-28 12:45:37.031684,RAHAT SOAP 125G BLACK,6.0,Rs 600.00,#13318
2026-04-28 12:45:17.687933,JAPANI CHAPTI MOTOR FAN,1.0,Rs 2600.00,#13317
2026-04-28 12:45:17.687933,COOLER SUPPLY L,1.0,Rs 1400.00,#13317
2026-04-28 12:45:17.687933,WIRE 110/76,6.0,Rs 240.00,#13317
2026-04-28 12:42:33.224942,ANEX BLENDER AND GRINDER AG690UB,1.0,Rs 6400.00,#13316
2026-04-28 12:41:55.212106,ZB POWER SMART BATTERY CHARGER 10AMP,1.0,Rs 1850.00,#13315
2026-04-28 12:33:58.894170,PORTABLE SCALE CARTOON 50KG,1.0,Rs 850.00,#13314
2026-04-28 12:33:47.076064,LED CHARGING BULB FAE-3920,3.0,Rs 2700.00,#13313
2026-04-28 12:20:35.304501,BALINO MOTOR shibo,1.0,Rs 1200.00,#13312
2026-04-28 12:16:00.699670,CRI CRI INSECT KILLER CC6W,1.0,Rs 2000.00,#13311
2026-04-28 12:11:05.847294,GOOD BABY XL,1.0,Rs 1650.00,#13310
2026-04-28 12:10:36.003547,MS MOTOR 7020 NOWAKE,1.0,Rs 1050.00,#13309
2026-04-28 12:09:12.675420,HG DUE HG 1664,1.0,Rs 2000.00,#13308
2026-04-28 12:08:23.349355,baleno motor,1.0,Rs 1200.00,#13307
2026-04-28 12:08:23.349355,DC COOLER PAR,1.0,Rs 200.00,#13307
2026-04-28 12:07:40.737918,HOMAXE 7AMP CHARGER,1.0,Rs 1650.00,#13306
2026-04-28 12:07:40.737918,HT DC LIGHT 7612,1.0,Rs 120.00,#13306
2026-04-28 12:07:40.737918,INSECT AGAR BATI,1.0,Rs 100.00,#13306
2026-04-28 12:07:40.737918,BATTERY CHUNTI S,1.0,Rs 30.00,#13306
2026-04-28 12:07:40.737918,WIRE 0100,6.0,Rs 120.00,#13306
2026-04-28 12:07:40.737918,BED SWITCH MRS,2.0,Rs 80.00,#13306
2026-04-28 12:07:40.737918,DUMY PRODUCT 2,1.0,Rs 90.00,#13306
2026-04-28 12:01:32.550618,JAPANI CHAPTI MOTOR FAN,1.0,Rs 2450.00,#13305
2026-04-28 12:01:32.550618,JAPANI  MOTOR FAN 10,1.0,Rs 1500.00,#13305
2026-04-28 12:01:32.550618,MD BATTERY CHARGER 20A,1.0,Rs 1750.00,#13305
2026-04-28 12:01:32.550618,TOSHIBA D SIZE,10.0,Rs 2700.00,#13305
2026-04-28 12:01:32.550618,JAPANI MOTOR DAQAN,4.0,Rs 1200.00,#13305
2026-04-28 11:37:52.529500,NOWAKE+NATIONAL JUG,1.0,Rs 400.00,#13304
2026-04-28 11:17:39.748389,SA FAN AC DC,1.0,Rs 7500.00,#13303
2026-04-28 11:07:31.623436,MOTHER CARE PRICKELY HEATER POWDER,1.0,Rs 330.00,#13302
2026-04-28 11:07:31.623436,MOTHERCARE LOTION 300ML,1.0,Rs 590.00,#13302
2026-04-28 11:07:31.623436,GOLRANG SHAMPOO 900ML,1.0,Rs 640.00,#13302
2026-04-28 11:07:31.623436,FAIR MENZ CREAM LARGE,1.0,Rs 220.00,#13302
2026-04-28 11:07:31.623436,SOAPEX SHAMPOO ALOEVERA 800G,1.0,Rs 600.00,#13302
2026-04-28 11:07:31.623436,BERG POWDER,1.0,Rs 320.00,#13302
2026-04-28 11:07:31.623436,MISTINE AVOCADO FACE WASH 85G,1.0,Rs 440.00,#13302
2026-04-28 10:49:54.335379,HU ROD 1/5FT 202,1.0,Rs 330.00,#13301
2026-04-28 10:46:00.571270,CRI CRI RACKET,2.0,Rs 3400.00,#13300
2026-04-28 10:44:22.312854,ZB POWER BATTERY CHARGER 10A,1.0,Rs 1500.00,#13298
2026-04-28 10:40:15.320790,MINI FAN BABY,2.0,Rs 1400.00,#13297
2026-04-28 10:40:15.320790,SPARK L LIGHTER,1.0,Rs 400.00,#13297
2026-04-28 10:40:15.320790,SHIELD TEETHER,1.0,Rs 120.00,#13297
2026-04-28 10:37:40.395236,PANASONIC HAIR DRYER,1.0,Rs 1800.00,#13296
2026-04-28 10:36:04.042932,SOLAR BOX LOCAL 3048,1.0,Rs 270.00,#13295
2026-04-28 10:33:17.273962,DOVE SOAP 106G,1.0,Rs 350.00,#13294
2026-04-28 10:33:17.273962,DOVE SOAP PINK,1.0,Rs 380.00,#13294
2026-04-28 10:33:17.273962,COLGATE  200G,2.0,Rs 780.00,#13294
2026-04-28 10:33:17.273962,DUMY PRODUCT 2,1.0,Rs 1000.00,#13294
2026-04-28 10:31:02.955650,gt controller 30amp,1.0,Rs 1700.00,#13293
2026-04-28 10:12:53.701786,COOL&SOFT XXL,1.0,Rs 1850.00,#13292
2026-04-28 10:12:53.701786,COOL&SOFT L,1.0,Rs 1850.00,#13292
2026-04-28 10:12:53.701786,GOOD BABY L,1.0,Rs 1650.00,#13292
2026-04-27 20:00:46.633975,MINI CHARGING FAN 880,1.0,Rs 850.00,#13291
2026-04-27 19:58:36.824707,HEAT SINK BULB 5W NF7Z,1.0,Rs 180.00,#13290
2026-04-27 19:57:40.297544,camado light small size,1.0,Rs 340.00,#13289
2026-04-27 19:55:47.675216,MILAT INSECT KILLER 813 BULB,1.0,Rs 350.00,#13288
2026-04-27 19:55:47.675216,MILLAT INSECT KILLER 314,2.0,Rs 640.00,#13288
2026-04-27 19:52:50.118314,CB M ECONOMY 44,1.0,Rs 1350.00,#13287
2026-04-27 19:51:36.523735,POWER STAR AA BOX FULL,10.0,Rs 8500.00,#13286
2026-04-27 19:51:36.523735,POWER STAR AA,20.0,Rs 425.00,#13286
2026-04-27 19:51:35.977679,LACVENDA LOTION,1.0,Rs 270.00,#13285
2026-04-27 19:51:35.977679,COLGATE TOOTH PASTE 125G ULTRA FREEZE,1.0,Rs 320.00,#13285
2026-04-27 19:45:28.463822,HAND GRIPPER SPRING,1.0,Rs 450.00,#13284
2026-04-27 19:44:17.162983,AMIN 555 DC BULB,2.0,Rs 380.00,#13283
2026-04-27 19:42:14.088772,MORTEIN MACHINE,1.0,Rs 570.00,#13282
2026-04-27 19:41:37.803397,MILAT INSECT KILLER 813 BULB,1.0,Rs 350.00,#13281
2026-04-27 19:41:04.088779,RAHAT PAMPER M 10,1.0,Rs 850.00,#13280
2026-04-27 19:40:44.782750,RULANG RL130 131,1.0,Rs 800.00,#13279
2026-04-27 19:40:19.980602,ZB POWER COPNTROLLER 20A,1.0,Rs 1200.00,#13278
2026-04-27 19:39:53.100002,SOGO BATTERY JPN-750 6V 4.5A,1.0,Rs 1350.00,#13277
2026-04-27 19:39:02.419002,SPRING HOLDER,1.0,Rs 245.00,#13276
2026-04-27 19:39:02.419002,COOLER SUPPLY L,1.0,Rs 1150.00,#13276
2026-04-27 19:39:02.419002,MILAT INSECT KILLER 813 BULB,2.0,Rs 670.00,#13276
2026-04-27 19:34:08.108936,H POWER LIGHT S22,1.0,Rs 130.00,#13275
2026-04-27 19:33:49.963822,PHILPHS DOUBLE INDUCTION,1.0,Rs 13000.00,#13274
2026-04-27 19:28:10.088822,H POWER SHAFI PLUS 15W,5.0,Rs 1700.00,#13273
2026-04-27 19:28:10.088822,DC MOVING MOTOR,3.0,Rs 495.00,#13273
2026-04-27 19:28:10.088822,MILAT INSECT KILLER 813 BULB,1.0,Rs 325.00,#13273
2026-04-27 19:26:56.525991,MILAT INSECT KILLER 813 BULB,1.0,Rs 350.00,#13272
2026-04-27 19:26:41.759863,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13271
2026-04-27 19:26:41.759863,COMMAX LED BULB E27 12W,2.0,Rs 260.00,#13271
2026-04-27 19:25:30.666948,CB L JUMBO 80,1.0,Rs 2550.00,#13270
2026-04-27 19:25:30.238372,CB L JUMBO 80,1.0,Rs 2550.00,#13269
2026-04-27 19:23:03.870013,YADO TRIMMER W301U,1.0,Rs 1250.00,#13268
2026-04-27 19:23:03.870013,PAARIS TISSUE RED,2.0,Rs 500.00,#13268
2026-04-27 19:23:03.870013,INSECT AGAR BATI,2.0,Rs 200.00,#13268
2026-04-27 19:22:40.213826,balino japani motor,1.0,Rs 2000.00,#13267
2026-04-27 19:21:56.604420,SAEED GHANI PARACHUTE OIL 100ML,1.0,Rs 280.00,#13266
2026-04-27 19:21:02.854389,PANASONIC DOUBLE SUPPLY,1.0,Rs 1400.00,#13265
2026-04-27 19:21:02.854389,STEEL FAN 14,1.0,Rs 1000.00,#13265
2026-04-27 19:21:02.854389,DUMY PRODUCT 2,1.0,Rs 180.00,#13265
2026-04-27 19:19:36.351320,VICTORY CHARGER 30A MA1230A,1.0,Rs 3900.00,#13264
2026-04-27 19:18:25.401277,MILLAT INSECT KILLER 314,1.0,Rs 320.00,#13263
2026-04-27 19:18:25.401277,DEZIRE RED PERFUME,1.0,Rs 1000.00,#13263
2026-04-27 19:16:47.307527,KLIENEX SPECIAL ROLL,1.0,Rs 500.00,#13262
2026-04-27 19:16:47.307527,MILAT INSECT KILLER 813 BULB,1.0,Rs 350.00,#13262
2026-04-27 19:15:39.119560,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13261
2026-04-27 19:14:39.087902,H POWER 25W,1.0,Rs 500.00,#13260
2026-04-27 19:13:00.948143,ME&MY L DIAPERS,1.0,Rs 1950.00,#13259
2026-04-27 19:13:00.948143,LANGOUT MEGA L 64 PCS,1.0,Rs 1950.00,#13259
2026-04-27 19:13:00.948143,CARE BABY WIPES,2.0,Rs 300.00,#13259
2026-04-27 19:08:42.521327,HEXA UPS 12V,1.0,Rs 30000.00,#13258
2026-04-27 19:01:31.104397,CB XXL MEGA 50,1.0,Rs 2050.00,#13257
2026-04-27 19:01:31.104397,CB S MEGA 80,1.0,Rs 2050.00,#13257
2026-04-27 18:59:09.506266,AC DC CIRCUT hp,1.0,Rs 1200.00,#13256
2026-04-27 18:54:38.019037,MILAT INSECT KILLER 813 BULB,2.0,Rs 700.00,#13255
2026-04-27 18:53:22.548281,LED CHARGING BULB FAE-3920,1.0,Rs 900.00,#13254
2026-04-27 18:49:40.343762,BALINO MOTOR shibo,1.0,Rs 1200.00,#13253
2026-04-27 18:49:40.343762,COOLER SUPPLY L,1.0,Rs 1400.00,#13253
2026-04-27 18:49:40.343762,COMPUTER CABLE,1.0,Rs 150.00,#13253
2026-04-27 18:46:37.832150,MILLAT INSECT KILLER 314,2.0,Rs 640.00,#13252
2026-04-27 18:46:21.310521,SIMPLE COOLER PAR,1.0,Rs 100.00,#13251
2026-04-27 18:45:32.468716,AUTO FOLDING UMBRELLA S,1.0,Rs 900.00,#13250
2026-04-27 18:45:29.419961,BALINO RING,1.0,Rs 50.00,#13249
2026-04-27 18:45:29.419961,AC MOVING MOTOR,1.0,Rs 250.00,#13249
2026-04-27 18:45:29.419961,OTO DC PAR 3 WALA,2.0,Rs 400.00,#13249
2026-04-27 18:45:29.419961,dumyyyyyyyyyyyyyy,1.0,Rs 30.00,#13249
2026-04-27 18:39:12.638708,GAS MACHINE 6000G,1.0,Rs 1100.00,#13248
2026-04-27 18:36:56.044912,CB XL JUMBO 72,1.0,Rs 2550.00,#13247
2026-04-27 18:36:30.630736,MILLAT INSECT KILLER 314,1.0,Rs 320.00,#13246
2026-04-27 18:34:30.885743,LED CHARGING BULB FAE-3920,1.0,Rs 950.00,#13245
2026-04-27 18:33:35.878645,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13244
2026-04-27 18:32:28.946731,DC FAN STAND 775,1.0,Rs 50.00,#13243
2026-04-27 18:32:28.946731,DC MOTOR 775,1.0,Rs 450.00,#13243
2026-04-27 18:32:28.946731,SIMPLE COOLER PAR,1.0,Rs 120.00,#13243
2026-04-27 18:32:28.946731,HT DC LIGHTS S10,1.0,Rs 220.00,#13243
2026-04-27 18:32:28.946731,HT DC LIGHT HT6,1.0,Rs 250.00,#13243
2026-04-27 18:32:28.946731,HT DC LIGHT S4,1.0,Rs 150.00,#13243
2026-04-27 18:32:13.232437,MEGA PHONE 619UB,1.0,Rs 2150.00,#13242
2026-04-27 18:29:55.913693,COMPUTER SUPPLY,1.0,Rs 2200.00,#13241
2026-04-27 18:29:55.913693,PARAMOUNT SMD 7W,2.0,Rs 380.00,#13241
2026-04-27 18:26:24.295709,HATTECHI IRON HK02,1.0,Rs 3300.00,#13240
2026-04-27 18:25:41.748083,ME&MY S DIAPER,1.0,Rs 1900.00,#13239
2026-04-27 18:16:54.310583,FINE SHINE SHAMPOO 100ML,1.0,Rs 180.00,#13238
2026-04-27 18:14:10.825488,ME&MY XXL DIAPERS,1.0,Rs 1900.00,#13237
2026-04-27 18:12:38.442203,DC COOLER STAND,1.0,Rs 200.00,#13236
2026-04-27 18:08:57.626189,CRI CRI RACKET,1.0,Rs 1700.00,#13235
2026-04-27 18:08:02.900018,LIBNANI TISSUE,2.0,Rs 700.00,#13234
2026-04-27 18:08:02.900018,LED CHARGING BULB FAE-3920,1.0,Rs 950.00,#13234
2026-04-27 18:08:02.900018,WILD STONE CODE PERFUME BLUE,1.0,Rs 1200.00,#13234
2026-04-27 18:08:02.900018,JHONSONS SHAMPOO 200ML,1.0,Rs 530.00,#13234
2026-04-27 18:08:02.900018,SUNSILK SHAMPOO BLACK NEW 360ML,1.0,Rs 700.00,#13234
2026-04-27 18:08:02.900018,COLGATE TOOTH PASTE HERBAL 75G,1.0,Rs 160.00,#13234
2026-04-27 18:08:02.900018,DETTOL SOAP YELLOW,1.0,Rs 140.00,#13234
2026-04-27 18:08:02.900018,JHONSONS SOAP,1.0,Rs 210.00,#13234
2026-04-27 18:03:59.478206,KINGTOX INSECT SPRAY,1.0,Rs 380.00,#13233
2026-04-27 18:03:13.306332,DOVE CONDITINOR BLUE,1.0,Rs 520.00,#13232
2026-04-27 18:03:08.124724,CRI CRI RACKET,1.0,Rs 1800.00,#13231
2026-04-27 18:03:08.124724,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13231
2026-04-27 17:53:07.564452,DC MOVING MOTOR,1.0,Rs 200.00,#13230
2026-04-27 17:53:01.534003,DC COOLER PAR,1.0,Rs 200.00,#13229
2026-04-27 17:52:28.321956,GOOD BABY M,1.0,Rs 1650.00,#13228
2026-04-27 17:50:15.103206,CRI CRI RACKET,1.0,Rs 1800.00,#13227
2026-04-27 17:47:48.165660,LED CHARGING BULB FAE-3920,5.0,Rs 4500.00,#13226
2026-04-27 17:47:48.165660,PIR CAMERA L 72,2.0,Rs 3000.00,#13226
2026-04-27 17:46:51.165359,H POWER 25W DC,1.0,Rs 550.00,#13225
2026-04-27 17:46:29.478207,RAF HAND BLENDER R319,1.0,Rs 3900.00,#13224
2026-04-27 17:45:23.758618,HITACHI HAND BEATER HB2000,1.0,Rs 2900.00,#13223
2026-04-27 17:41:18.830374,MILAT INSECT KILLER 813 BULB,3.0,Rs 1050.00,#13221
2026-04-27 17:38:44.446282,KEMEI TRIMMER KM-3230,1.0,Rs 2800.00,#13220
2026-04-27 17:37:00.263166,SHAVING GEL SMALL,2.0,Rs 260.00,#13219
2026-04-27 17:37:00.263166,ALISHA SCRUB 250ML,1.0,Rs 300.00,#13219
2026-04-27 17:37:00.263166,LICE COMB,4.0,Rs 200.00,#13219
2026-04-27 17:37:00.263166,APPLE COLOR SACHET,9.0,Rs 810.00,#13219
2026-04-27 17:37:00.263166,DUMY PRODUCT 2,1.0,Rs 300.00,#13219
2026-04-27 17:30:03.124389,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#13218
2026-04-27 17:30:03.124389,RULANG RL130 131,1.0,Rs 800.00,#13218
2026-04-27 17:28:49.280547,AT DC TO AC,1.0,Rs 600.00,#13217
2026-04-27 17:23:13.759458,H POWER 25W,1.0,Rs 500.00,#13216
2026-04-27 17:20:51.556313,LED CHARGING BULB FAE-3920,1.0,Rs 950.00,#13215
2026-04-27 17:20:51.556313,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13215
2026-04-27 17:15:53.394259,MD BATTERY CHARGER 20A,1.0,Rs 2000.00,#13214
2026-04-27 17:12:14.931555,MIINI JUICER YC02,1.0,Rs 1300.00,#13213
2026-04-27 17:07:12.005183,CONTROLLER 10A,1.0,Rs 900.00,#13212
2026-04-27 17:02:05.204933,GSL BATTERY 6V5A,1.0,Rs 880.00,#13211
2026-04-27 16:40:31.495684,VGR MACHINE V937,1.0,Rs 3000.00,#13210
2026-04-27 16:37:53.526441,COSMO IRON FS319,1.0,Rs 2800.00,#13209
2026-04-27 16:29:59.693740,PANASONIC DOUBLE SUPPLY,1.0,Rs 1400.00,#13208
2026-04-27 16:29:59.693740,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13208
2026-04-27 16:29:59.693740,dumyyyyyyyyyyyyyy,1.0,Rs 100.00,#13208
2026-04-27 16:24:52.553571,DC MOVING MOTOR,1.0,Rs 200.00,#13207
2026-04-27 16:09:39.870237,TREET PLATINUM TOWER BLADE,40.0,Rs 3280.00,#13206
2026-04-27 16:03:30.402742,BALINO MOTOR shibo,1.0,Rs 1200.00,#13205
2026-04-27 15:57:12.138258,CRI CRI INSECT KILLER 12W,1.0,Rs 3200.00,#13204
2026-04-27 15:49:24.393596,EASTERN DC-DC CONVERTER 30A ESDC30A,1.0,Rs 3800.00,#13203
2026-04-27 15:46:41.702106,DALING TRIMMER DL-1716,1.0,Rs 3000.00,#13202
2026-04-27 15:34:34.528924,COMMAX LED BULB E27 12W,6.0,Rs 660.00,#13201
2026-04-27 15:29:42.122674,ONE STEP HAIR DRYER +AND STYLER,1.0,Rs 1800.00,#13200
2026-04-27 15:29:42.122674,MINI FAN,3.0,Rs 2400.00,#13200
2026-04-27 15:29:42.122674,BABY UMBERLLA CHATRI,1.0,Rs 350.00,#13200
2026-04-27 15:23:54.037004,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#13199
2026-04-27 15:23:54.037004,dc wire,2.0,Rs 80.00,#13199
2026-04-27 15:23:54.037004,GAS PIPE WHITE,4.0,Rs 280.00,#13199
2026-04-27 15:19:21.978295,BABY UMBERLLA CHATRI,3.0,Rs 1050.00,#13198
2026-04-27 15:09:29.904528,KOYO AAA CELL,40.0,Rs 432.00,#13197
2026-04-27 15:04:19.207074,HEXA UPS 12V,1.0,Rs 31000.00,#13196
2026-04-27 15:03:30.535199,HEXA UPS 12V,1.0,Rs 26000.00,#13194
2026-04-27 15:02:06.212961,HEXA UPS 12V,1.0,Rs 30000.00,#13192
2026-04-27 14:55:50.269575,AFTER SHAVE BARRI,1.0,Rs 250.00,#13191
2026-04-27 14:55:50.269575,SHAVING GEL SMALL,2.0,Rs 260.00,#13191
2026-04-27 14:53:51.811070,AL SHEIKH FAN AC DC,1.0,Rs 8700.00,#13190
2026-04-27 14:42:25.316449,POWER PLUS REFILL,2.0,Rs 400.00,#13189
